Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
6345c1956be2572641656a6e,Adictivo Tequila plata,"Tequila Adictivo Plata is a 100% pure Blue Agave, flashing silver crystal color, with a soft, warm flavor, and herbaceous aromas. Traditionally made to preserve the purity of the agave.",Adictivo Tequila,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,750ml,,,,,,,shopify,11,deny,manual,59.39,43.72,TRUE,TRUE,7.50E+12,https://d3omj40jjfp5tk.cloudfront.net/products/5cd37175c08fde2f16bf9f74/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60276a56d353b27d3539f,Platinum Seven Times Distilled Vodka 10 Pack,BEER,,,"alcohol, spirits, vodka","alcohol, spirits, vodka, vodka",TRUE,SIZE,50ml,,,,,,,shopify,352,deny,manual,1.09,0.5,TRUE,TRUE,88004034214,https://d3omj40jjfp5tk.cloudfront.net/products/62cc7aba9a84ec25bb94bd27/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
604baa1526c035113e806303,Ciroc Summer Citrus Vodka,"Drink in the bright tastes of summertime with CIROC Limited Edition Summer Citrus. Our rich-tasting spirit is made with vodka distilled five times from fine French grapes, and is finished in a tailor-made copper pot still in Southern France. Featuring a distinctive citrus taste imparted by the grapes, CIROC Limited Edition Summer Citrus is masterfully infused with a blend of orange and other tangy, citrus flavors. The sun-kissed nose of bright, juicy orange and hints of lime zest culminate in a silky-smooth, full-bodied finish. Bursting with vibrant flavor, our Summer Citrus is perfect for relaxing at home or by the pool. For a CIROC Sunrise, enjoy with orange juice and a splash of grenadine. Includes one 70 proof 750 mL bottle of limited edition CIROC Limited Edition Summer Citrus. Please drink responsibly.",,,"alcohol, spirits, vodka","alcohol, spirits, vodka, vodka",TRUE,SIZE,750ml,,,,,,,shopify,38,deny,manual,31.89,24.71,TRUE,TRUE,88076185395,https://d3omj40jjfp5tk.cloudfront.net/products/6014d863fd0c0b1b20f8bbc0/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fdb94ed39734a7a0e54dbe2,Basil Hayden Kentucky Straight Bourbon Whiskey,"""Best Buy! Complex and balanced, this go-to Bourbon features vanilla aromatics with a touch of fresh apple. On the palate, it's light at first, showing vanilla and honey, and winds into deeper, rounded notes of cocoa and hazelnut. Splash in ginger ale for a highball and sip all night long."" 93we",Beam Suntory,,"alcohol, spirits, bourbon, whiskey","alcohol, spirits, bourbon, whiskey, bourbon, whiskey",TRUE,SIZE,1.75L,,,,,,,shopify,15,deny,manual,82.49,63.23,TRUE,TRUE,80686012320,https://d3omj40jjfp5tk.cloudfront.net/products/6287c4f0eea059275f9f90a7/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60180a56d353b27d2d677,Dow's LBV Port,"On the nose very intense, brimming with concentrated aromas of ripe fruits such as cassis, combined with rockrose and peppery spice. On the palate, very powerful and full bodied, fresh and well structured, packed with flavors of black berries and hints of chocolate. With a long and slightly dry finish.",,,"alcohol, wine, port","alcohol, wine, port, port",TRUE,SIZE,750ml,,,,,,,shopify,13,deny,manual,20.89,15.49,TRUE,TRUE,94799020349,https://d3omj40jjfp5tk.cloudfront.net/products/56ca4ada7562752ed5f90200/original.jpg,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60117a56d353b27d2a1f3,Hagafen Chardonnay,"Our beautiful Chardonnay starts with exquisite aromas of lemon zest and pineapple with hints of baking spice and light butterscotch. The scents of the aromas flow on to the palate and are rich and round yet clean and light. Added to them are notes of Asian pear, Honey Crisp apple and a dash of citrus.",,,"alcohol, wine, kosher, red","alcohol, wine, kosher, red, kosher, red",TRUE,SIZE,750ml,,,,,,,shopify,92,deny,manual,30.79,23.79,TRUE,TRUE,90282555534,https://d3omj40jjfp5tk.cloudfront.net/products/5f072d8eaa05612792ecac16/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb602d5a56d353b27d38502,New Amsterdam Vodka,"New Amsterdam Original Vodka is five times distilled and three times filtered for a clean, crisp taste. This classic, award-winning New Amsterdam vodka uses the finest grains and purest water, going through a unique distillation process to deliver unparalleled smoothness in every sip. Ideal for a night out, New Amsterdam is perfect served on the rocks, mixed with club soda or in your favorite cocktails. New Amsterdam Original Vodka was awarded 93 points from The Tasting Panel, 2016.",New Amsterdam,,"alcohol, spirits, vodka","alcohol, spirits, vodka, vodka",TRUE,SIZE,750ml,,,,,,,shopify,22,deny,manual,14.29,10.84,TRUE,TRUE,85000019498,https://d3omj40jjfp5tk.cloudfront.net/products/6237d5be15a08828b81bf921/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb602f2a56d353b27d392be,Sonoma-Cutrer Russian River Ranches Chardonnay,"First introduced in 1981, Russian River Ranches is the flagship wine of Sonoma-Cutrer. This award-winning estate bottled chardonnay is blended from a cuveé of distinct vineyard lots, creating a crisp, bright, citrus-toned California white wine, perfect for dining occasions.",Sonoma Cutrer,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,375ml,,,,,,,shopify,6,deny,manual,14.29,8.49,TRUE,TRUE,7.70E+11,https://d3omj40jjfp5tk.cloudfront.net/products/57f50b5d69702d09cfae0000/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb602f2a56d353b27d392be,,,,,,,,,750ml,,,,,,,shopify,0,deny,manual,21.99,,TRUE,TRUE,7.70E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb60139a56d353b27d2b168,Nikka From The Barrel Japanese Whisky,"Nikka From The Barrel is a blended whisky which was released in 1985. The development of this expression started with an aim to deliver full flavors and richness of whisky like ""from the barrel"", which only blenders can sniff and taste. The secret behind its gorgeous flavor is the unique combination of complex blending, higher ABV 51.4% and ""marriage"" process.

The iconic square bottle reflects its concept ""a small block of whisky"" and embodies the intense and rich flavors of the whisky inside. Long after its launch, this bottle is still timeless and recognized for its ultimate simplicity. 

The complex formula is created by blending more than 100 different batches of malt and grain whiskies. After blending, the whisky is filled into used barrels and matured for another few months. This ""marriage"" process harmonizes all components in the formula, resulting in a mellow taste. Bottling is controlled at 51.4% ABV, almost equivalent to 90 British proof, that Nikka blenders determined through repeated experiments to achieve the ideal taste profile.",Nikka Whisky,,"alcohol, spirits, whiskey","alcohol, spirits, whiskey, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,4,deny,manual,179.29,55.47,TRUE,TRUE,4.90E+12,https://d3omj40jjfp5tk.cloudfront.net/products/5ccc636b8cd33c73826b6bb2/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
602edb245deb6a72a50dfaea,Herzog Generation 9 Cabernet Sauvignon Stags Leap District Mevushal,"The Herzog family released a special line of wines to commemorate their nine generations in the winemaking business. These limited-edition wines are produced in quantities of fewer than 1000 cases. Among those wines is Herzog Stags Leap Cabernet Sauvignon Generation IX.<br /><br />Stags Leap is one of California’s smallest and most sought after AVAs with only 1,200 planted acres. Unique soil and climate produce Cabernet Sauvignon notable for its distinctive combination of power and elegance, which is reflected in every sip of Herzog Stags Leap Generation IX Cabernet Sauvignon.<br /><br />Opening with vivid sun-ripened boysenberries and blueberries simmered in black cherry liquor. Hints of blackcurrant blossoms and rose petals weave gracefully through notes of warm cinnamon and star anise, while lush tannins support a nearly infinite finish.<br /><br />Notes: Dry, full-bodied. Aromas and flavors of black currant, star anise, cinnamon and blueberries<br />Pairings: Steak, rack of lamb, chocolate ganache<br />Serving Suggestions: Room temperature<br />Region: California<br />Alcohol Content: 14%",Herzog,,"alcohol, wine, kosher, red","alcohol, wine, kosher, red, kosher, red",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,219.99,166.67,TRUE,TRUE,87752029282,https://d3omj40jjfp5tk.cloudfront.net/products/6183efec4cc1b1366e5030f7/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
612698f80c3c8b15224cb65d,Black Irish White Chocolate,,Black Irish,,"alcohol, spirits, liqueur","alcohol, spirits, liqueur, liqueur",TRUE,SIZE,50ml,,,,,,,shopify,51,deny,manual,1.38,0.66,TRUE,TRUE,87752030219,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fad42df31bd4325cbdedba0,Calumet 14 Yrs,,,,"alcohol, spirits, bourbon","alcohol, spirits, bourbon, bourbon",TRUE,SIZE,750ml,,,,,,,shopify,2,deny,manual,120.99,87.79,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
60bbf3590e4de33a35e02bfd,J Lohr White Riesling,,,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,750ml,,,,,,,shopify,13,deny,manual,12.09,7.93,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb601d6a56d353b27d302f8,Don Julio 70th Anniversary Crystal Anejo Tequila,"Tasting notes: Quite a lot happening on the nose with vanilla cream, cinnamon, and caramel-covered popcorn. A faint hint of green herbs and minerality is found as well. The tequila is rich and soft on your palate as well as sweet. The finish is spicy and herb filled with the tequila ending up on the bitter and dry side.

PRODUCTION NOTES-Don Julio 70 is an añejo tequila that is filtered to remove the color imparted in the aging process. It is aged for 18 months in used American white oak barrels. 70 does not refer to the proof (which is 80 proof), but to the 70th anniversary of the distillery Don Julio started in 1942. This bottling was released in 2012 to commemorate that occasion.",Don Julio,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,750ml,,,,,,,shopify,16,deny,manual,71.49,52.5,TRUE,TRUE,6.75E+11,https://d3omj40jjfp5tk.cloudfront.net/products/60946e9b3bd4d230ad3d6c2b/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb601ffa56d353b27d316fb,Kedem Matuk Kal Natural Sweet,"Located in Marlboro, NY, Kedem Winery sits on 35 acres of land nestled in New York's historic Hudson Valley.Its there that Kedem Matuk Kal is produced using carefully selected grapes by the eighth generation descendants of the winery's founder. <br /><br />A deliciously sweet and creamy smooth wine. This pairs best with desserts, pastries and fruit. Great for sipping with friends for any occasion.<br /><br />Notes: Semi-Sweet, light-bodied. Aromas and flavors of jam, sugar and a touch of spice<br /><strong>Pairings: </strong> Torte, fresh fruit, soft cheeses<br /><strong>Serving Suggestions: </strong>Chilled<br /><strong>Region:</strong><strong> </strong>New York<br /><strong>Alcohol Content: </strong>4.5%<p></p>",Kedem,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,86,deny,manual,5.49,4.29,TRUE,TRUE,87752009185,https://d3omj40jjfp5tk.cloudfront.net/products/5f0737d9388cd641e03ce14a/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6033ea56d353b27d3b8a8,Greg Norman Estates Chardonnay Russian River Valley,"Intense aromas of ripe citrus and stone fruits are complemented by soft vanilla and cashew notes. The voluptuous palate reveals layers of sweet yellow fruit, crisp Gravenstein apple and meringue flavors that are balanced by a refreshing line of acidity through the long-lasting finish.",Greg Norman Estates,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,750ml,,,,,,,shopify,63,deny,manual,10.99,5.33,TRUE,TRUE,89819813186,https://d3omj40jjfp5tk.cloudfront.net/products/5b2e9b5677b6cc052e5fbb89/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6018fa56d353b27d2de44,Fairbanks Port,"Fairbanks Port Dessert Wine is a balanced port with a full bodied character. Dark, fruity and sweet with hints of cherry, this red port wine comes in a large wine bottle that's perfect for sharing after a dinner party. Fresh in acidity with a long finish, this sweet red wine pairs well with cheese or chocolate. Fairbanks port wine from California doubles as a sweet cooking wine and is ideal for enhancing stews and sauces.",,,"alcohol, wine, dessert, fortified, port","alcohol, wine, dessert, fortified, port, dessert, fortified, port",TRUE,SIZE,1.5L,,,,,,,shopify,29,deny,manual,13.19,9.99,TRUE,TRUE,85000005347,https://d3omj40jjfp5tk.cloudfront.net/products/613952ca7670707c821ce6d9/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6018fa56d353b27d2de44,,,,,,,,,3L,,,,,,,shopify,8,deny,manual,20.89,,TRUE,TRUE,85000005354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb6029fa56d353b27d36992,Christian Brothers Honey,,Christian Brothers,,"alcohol, spirits, brandy","alcohol, spirits, brandy, brandy",TRUE,SIZE,750ml,,,,,,,shopify,17,deny,manual,18.69,14.25,TRUE,TRUE,86036862775,https://d3omj40jjfp5tk.cloudfront.net/products/57745d1469702d7ae0c60900/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
64095a5705cd3e399862c8b4,Grey Goose Classic Martini Proof,<p><strong>35% alc./vol.</strong></p>,Grey Goose,,"alcohol, spirits, cocktail, vodka","alcohol, spirits, cocktail, vodka, cocktail, vodka",TRUE,SIZE,375ml,,,,,,,shopify,2,deny,manual,17.59,13.59,TRUE,TRUE,80480988463,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb601fca56d353b27d31560,Bartenura Sweet Red Malvasia,"Dark cherry, plum and cassis flavors, with rich cinnamon, herb and coffee notes.

Full flavored grilled or sauced chicken, spicy fish dishes, or fruity desserts.",Bartenura,,"wine, kosher","wine, kosher, kosher",TRUE,SIZE,750ml,,,,,,,shopify,74,deny,manual,13.19,8.97,TRUE,TRUE,87752006238,https://d3omj40jjfp5tk.cloudfront.net/products/5f07371d388cd641e03ce128/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
60786be56a038a67b8af809b,Bodegas Montecillo Rioja Reserva,"A noble nose,
elegant and evolving. Firstly, notes
of fine oak appear, mahogany and
bay leaf, followed by red fruit
compote mixed with mineral notes.
It is silky on the palate, with
perfectly polished and velvety
tannins. Exquisite acidity, which
envelops the notes of oak and ripe
fruits in a very balanced ensemble.
A long finish of pure enjoyment.",,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,8,deny,manual,17.59,12.67,TRUE,TRUE,22851208015,https://d3omj40jjfp5tk.cloudfront.net/products/6064ac23d3de187bb482b21d/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
627c02e846c1723169884938,Cupcake Merlot,,Cupcake,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,50,deny,manual,9.89,7,TRUE,TRUE,,https://d3omj40jjfp5tk.cloudfront.net/products/628951d7d0555c30f6eb905c/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb6032fa56d353b27d3b0e5,The Macallan Classic Cut Limited Edition 2018 Highland Single Malt Scotch Whisky,None,Macallan,,"alcohol, spirits, scotch, single malt, whiskey","alcohol, spirits, scotch, single malt, whiskey, scotch, single malt, whiskey",TRUE,SIZE,750ml,,,,,,,shopify,16,deny,manual,274.99,101.5,TRUE,TRUE,8.12E+11,https://d3omj40jjfp5tk.cloudfront.net/products/60f5a5ab4a098e6d4249b4d2/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
6272f46308326c6fe7d021cd,Gran Coramino Tequila Repo Cristali,,,,"alcohol, spirits, tequila","alcohol, spirits, tequila, tequila",TRUE,SIZE,750ml,,,,,,,shopify,20,deny,manual,59.39,42.91,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb607f3d9cc3f259a847d39,A002 Upto 250 Card,,,,", ",", , ",TRUE,SIZE,,,,,,,,shopify,281,deny,manual,5.5,2.5,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
645bdad4d78ebf6559ac5371,Pierre Valet VSOP Cognac 1 Liter,,Pierre,,"alcohol, spirits, cognac","alcohol, spirits, cognac, cognac",TRUE,SIZE,1L,,,,,,,shopify,12,deny,manual,43.99,31.5,TRUE,TRUE,8.55E+11,https://d3omj40jjfp5tk.cloudfront.net/products/58a4895601ff955710c3e090/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60319a56d353b27d3a692,Kahlúa Coffee Liqueur,"Originating in Mexico, Kahlúa has become the number one selling coffee liqueur in the world. Since 1936 Kahlúa stands for a rich heritage, full of diversity and color; something truly unique.

Its deep brown color is attractive and deep. Kahlúa Original offers enticing scents of bittersweet coffee bean and roasted chest-nut and multilayered flavors of black coffee and sweet butter.",,,"alcohol, spirits, liqueur","alcohol, spirits, liqueur, liqueur",TRUE,SIZE,375ml,,,,,,,shopify,48,deny,manual,16.49,12.3,TRUE,TRUE,89540145631,https://d3omj40jjfp5tk.cloudfront.net/products/5e4884a04c13242623880eb0/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60319a56d353b27d3a692,,,,,,,,,750ml,,,,,,,shopify,47,deny,manual,29.69,,TRUE,TRUE,89540122717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62d98221f3f17a6fbbb678d7,Borgo Bella Pinot Grigio,,Bella,,"alcohol, wine, white","alcohol, wine, white, white",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,12.09,8.07,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
641dc9d2c2d42c5d31a2f14d,La Maison Bleue Merlot,,La Maison,,"alcohol, wine, ","alcohol, wine, , ",TRUE,SIZE,750ml,,,,,,,shopify,17,deny,manual,18.69,6,TRUE,TRUE,,,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60217a56d353b27d32253,Riondo Prosecco,"Riondo Prosecco Frizzante is an authentic sparkling wine that celebrates the easy-living spirit of Italy. This vino frizzante boasts fresh aromas of Golden Delicious apple, pear, and acacia blossom. Its persistent effervescence is followed by a crisp, clean finish. While delicate and fruity on the palate, this prosecco is the perfect choice to either sip by itself or mix to make a bubbly cocktail.",,,"alcohol, wine, sparkling","alcohol, wine, sparkling, sparkling",TRUE,SIZE,750ml,,,,,,,shopify,1,deny,manual,12.09,9.33,TRUE,TRUE,8.36E+11,https://d3omj40jjfp5tk.cloudfront.net/products/5c0855c2726dc733c9cf049e/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
5fb60160a56d353b27d2c659,Chimney Rock Napa Valley Stags Leap Cabernet Sauvignon,"Our 134-acre estate lies in the heart of the Stags Leap District, the first viticultural area in the United States to be approved based on the distinctiveness of its soils. With 28 distinctive vineyard blocks showing an array of different aspects, soil types, clones and rootstocks, our vineyard provides a diversity of flavors that are artfully blended to capture the holistic representation of our estate Cabernet Sauvignon.",Chimney Rock,,"alcohol, wine, red","alcohol, wine, red, red",TRUE,SIZE,750ml,,,,,,,shopify,34,deny,manual,93.49,72,TRUE,TRUE,86891071503,https://d3omj40jjfp5tk.cloudfront.net/products/573a2aff69702d28acb50000/original.png,1,,FALSE,,,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
